dir now: /lustre/home/2200010870/works/NeuralOperator/Multigrid
data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
x_train.shape:  torch.Size([1000, 2, 111, 26])
y_train.shape:  torch.Size([1000, 1, 111, 26])
p=Parameter containing:
tensor(0.9499999880790710, requires_grad=True)
number of parameters is 1981040
Epoch: 0 rel.Train: 0.16035470056533813 rel.Test: 0.15358510255813598  abs.Test: 0.12699470520019532 p: 0.9513676762580872
Epoch: 1 rel.Train: 0.15251455891132354 rel.Test: 0.129922513961792  abs.Test: 0.10741134226322174 p: 0.9450380802154541
Epoch: 2 rel.Train: 0.11829700791835784 rel.Test: 0.10679846882820129  abs.Test: 0.08826500415802002 p: 0.9457897543907166
Epoch: 3 rel.Train: 0.1078574686050415 rel.Test: 0.10324084043502807  abs.Test: 0.08533653259277343 p: 0.9459881782531738
Epoch: 4 rel.Train: 0.10479942524433136 rel.Test: 0.10165847361087799  abs.Test: 0.08400444388389587 p: 0.9458980560302734
Epoch: 5 rel.Train: 0.10293292558193207 rel.Test: 0.0987958264350891  abs.Test: 0.08169872164726258 p: 0.9460493326187134
Epoch: 6 rel.Train: 0.10168722677230835 rel.Test: 0.09856491148471833  abs.Test: 0.08148330569267273 p: 0.9459381103515625
Epoch: 7 rel.Train: 0.10140927004814147 rel.Test: 0.09816070675849914  abs.Test: 0.08117935299873352 p: 0.945989727973938
Epoch: 8 rel.Train: 0.10156693577766418 rel.Test: 0.09876963675022125  abs.Test: 0.0816393506526947 p: 0.9458187222480774
Epoch: 9 rel.Train: 0.10128055655956268 rel.Test: 0.09838461816310883  abs.Test: 0.08134335339069367 p: 0.9458644986152649
Epoch: 10 rel.Train: 0.1013880889415741 rel.Test: 0.09827271521091462  abs.Test: 0.08123672246932984 p: 0.9458112716674805
Epoch: 11 rel.Train: 0.10131454730033874 rel.Test: 0.09786447644233703  abs.Test: 0.08091650903224945 p: 0.9458556175231934
Epoch: 12 rel.Train: 0.10098462641239166 rel.Test: 0.09821549773216248  abs.Test: 0.08122994422912598 p: 0.9459312558174133
Epoch: 13 rel.Train: 0.10108430123329162 rel.Test: 0.09846864461898804  abs.Test: 0.081393620967865 p: 0.945749044418335
Epoch: 14 rel.Train: 0.10097440159320831 rel.Test: 0.0982372808456421  abs.Test: 0.08121304214000702 p: 0.9457620978355408
Epoch: 15 rel.Train: 0.1010128972530365 rel.Test: 0.09833258867263794  abs.Test: 0.08128454685211181 p: 0.9457300305366516
Epoch: 16 rel.Train: 0.10136298000812531 rel.Test: 0.09816579937934876  abs.Test: 0.08115718424320222 p: 0.9457480311393738
Epoch: 17 rel.Train: 0.100956716299057 rel.Test: 0.09859057307243348  abs.Test: 0.08149511814117431 p: 0.9457010626792908
Epoch: 18 rel.Train: 0.10098574376106262 rel.Test: 0.09787563323974609  abs.Test: 0.08091731667518616 p: 0.9457442164421082
Epoch: 19 rel.Train: 0.10082807350158692 rel.Test: 0.09792998909950257  abs.Test: 0.08098833084106445 p: 0.9458349943161011
Epoch: 20 rel.Train: 0.10098034203052521 rel.Test: 0.09810124516487122  abs.Test: 0.08111186623573304 p: 0.9457646012306213
Epoch: 21 rel.Train: 0.10102003049850464 rel.Test: 0.09876893877983094  abs.Test: 0.08163798332214356 p: 0.9456518888473511
Epoch: 22 rel.Train: 0.10095738518238068 rel.Test: 0.09779176533222199  abs.Test: 0.08085928440093994 p: 0.9457578063011169
Epoch: 23 rel.Train: 0.10090532064437867 rel.Test: 0.09868452668190003  abs.Test: 0.08156714797019958 p: 0.9456461071968079
Epoch: 24 rel.Train: 0.10121979784965515 rel.Test: 0.09796754896640777  abs.Test: 0.08099160075187684 p: 0.9457018375396729
Epoch: 25 rel.Train: 0.10110316252708434 rel.Test: 0.09847318649291992  abs.Test: 0.08140110850334167 p: 0.9456538558006287
Epoch: 26 rel.Train: 0.10101001238822938 rel.Test: 0.0978378713130951  abs.Test: 0.08090152978897094 p: 0.9457769393920898
Epoch: 27 rel.Train: 0.10086461925506592 rel.Test: 0.09770927548408509  abs.Test: 0.08078989863395691 p: 0.9457449316978455
Epoch: 28 rel.Train: 0.10086935329437256 rel.Test: 0.09802458465099334  abs.Test: 0.08103422045707703 p: 0.945671796798706
Epoch: 29 rel.Train: 0.10106453108787537 rel.Test: 0.10071182072162628  abs.Test: 0.08321291506290436 p: 0.9455063343048096
Epoch: 30 rel.Train: 0.10157231521606445 rel.Test: 0.09790956974029541  abs.Test: 0.08096505284309387 p: 0.9458152055740356
Epoch: 31 rel.Train: 0.10098260223865509 rel.Test: 0.09779165863990784  abs.Test: 0.08085849165916442 p: 0.9457800984382629
Epoch: 32 rel.Train: 0.10078240776062011 rel.Test: 0.09808068692684174  abs.Test: 0.08108717560768128 p: 0.945734977722168
Epoch: 33 rel.Train: 0.10084118807315827 rel.Test: 0.09790772140026092  abs.Test: 0.08095041990280151 p: 0.945767343044281
Epoch: 34 rel.Train: 0.10084552228450776 rel.Test: 0.09873113751411439  abs.Test: 0.08160067439079284 p: 0.9456342458724976
Epoch: 35 rel.Train: 0.10024961411952972 rel.Test: 0.0978030276298523  abs.Test: 0.08087971687316894 p: 0.9460875391960144
Epoch: 36 rel.Train: 0.10186874842643738 rel.Test: 0.09768756508827209  abs.Test: 0.08076447308063507 p: 0.9473360776901245
Epoch: 37 rel.Train: 0.0998021742105484 rel.Test: 0.09488730013370514  abs.Test: 0.0784148222208023 p: 0.9471946358680725
Epoch: 38 rel.Train: 0.09845464396476745 rel.Test: 0.0979994422197342  abs.Test: 0.08093811154365539 p: 0.9471912980079651
Epoch: 39 rel.Train: 0.09008828055858611 rel.Test: 0.08051171779632568  abs.Test: 0.06654874622821808 p: 0.947215735912323
