dir now: /lustre/home/2200010870/works/NeuralOperator/Multigrid
data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
x_train.shape:  torch.Size([1000, 2, 221, 51])
y_train.shape:  torch.Size([1000, 1, 221, 51])
p=Parameter containing:
tensor(0.8000000119209290, requires_grad=True)
number of parameters is 1981040
Epoch: 201 rel.Train: 0.012643354162573815 rel.Test: 0.019650143682956697  abs.Test: 0.01623665601015091 p: 0.8549422025680542
Epoch: 202 rel.Train: 0.014954591706395149 rel.Test: 0.011828263774514198  abs.Test: 0.009772638976573943 p: 0.8549485206604004
Epoch: 203 rel.Train: 0.012822794929146767 rel.Test: 0.0211690616607666  abs.Test: 0.017494674623012543 p: 0.8552347421646118
Epoch: 204 rel.Train: 0.01419177469611168 rel.Test: 0.012153400257229805  abs.Test: 0.010037388652563095 p: 0.8553269505500793
Epoch: 205 rel.Train: 0.012397314295172691 rel.Test: 0.014501254707574844  abs.Test: 0.011977663636207581 p: 0.8552523255348206
Epoch: 206 rel.Train: 0.012626054890453816 rel.Test: 0.012078095823526383  abs.Test: 0.009978609308600426 p: 0.855537474155426
Epoch: 207 rel.Train: 0.013185543060302734 rel.Test: 0.011853506788611412  abs.Test: 0.009796566814184188 p: 0.8556376099586487
Epoch: 208 rel.Train: 0.011681982353329658 rel.Test: 0.01612269103527069  abs.Test: 0.01331838682293892 p: 0.8555687069892883
Epoch: 209 rel.Train: 0.013546940356492997 rel.Test: 0.01672732949256897  abs.Test: 0.013824769109487534 p: 0.8558792471885681
Epoch: 210 rel.Train: 0.013065312400460244 rel.Test: 0.013327684253454208  abs.Test: 0.011007722541689873 p: 0.8557562232017517
Epoch: 211 rel.Train: 0.011595040552318097 rel.Test: 0.014033419489860534  abs.Test: 0.011596199572086335 p: 0.855770468711853
Epoch: 212 rel.Train: 0.012669015794992447 rel.Test: 0.01546181082725525  abs.Test: 0.012783659994602204 p: 0.8559761047363281
Epoch: 213 rel.Train: 0.012491700358688832 rel.Test: 0.012012728080153466  abs.Test: 0.009927038177847862 p: 0.8561244010925293
Epoch: 214 rel.Train: 0.011106017246842384 rel.Test: 0.0125515366345644  abs.Test: 0.010368558838963508 p: 0.8561705350875854
Epoch: 215 rel.Train: 0.01280219978094101 rel.Test: 0.015345104783773423  abs.Test: 0.012692753970623017 p: 0.8563441634178162
Epoch: 216 rel.Train: 0.012471445441246032 rel.Test: 0.014971200674772263  abs.Test: 0.012376784086227418 p: 0.8562600016593933
Epoch: 217 rel.Train: 0.011349655658006668 rel.Test: 0.015409435480833053  abs.Test: 0.012739775329828262 p: 0.8565073609352112
Epoch: 218 rel.Train: 0.011694889709353447 rel.Test: 0.012191183716058731  abs.Test: 0.010067183375358581 p: 0.8564698100090027
Epoch: 219 rel.Train: 0.012643841922283173 rel.Test: 0.015363979786634445  abs.Test: 0.01270711213350296 p: 0.856612503528595
Epoch: 220 rel.Train: 0.01226330417394638 rel.Test: 0.013582122325897217  abs.Test: 0.011228306815028191 p: 0.8565815091133118
Epoch: 221 rel.Train: 0.011441758513450622 rel.Test: 0.013240486904978753  abs.Test: 0.010944584384560585 p: 0.8568062782287598
Epoch: 222 rel.Train: 0.011706146359443665 rel.Test: 0.017844203412532806  abs.Test: 0.014744414538145066 p: 0.8568553924560547
Epoch: 223 rel.Train: 0.012597492523491382 rel.Test: 0.014761047065258026  abs.Test: 0.012213165313005448 p: 0.8569973707199097
Epoch: 224 rel.Train: 0.01244097025692463 rel.Test: 0.011978158801794052  abs.Test: 0.009895018041133881 p: 0.8571344017982483
Epoch: 225 rel.Train: 0.01075979408621788 rel.Test: 0.013382852226495743  abs.Test: 0.011056134551763535 p: 0.8569974899291992
Epoch: 226 rel.Train: 0.01070096255093813 rel.Test: 0.012218293100595475  abs.Test: 0.010095227360725403 p: 0.8570120334625244
Epoch: 227 rel.Train: 0.010400110885500908 rel.Test: 0.011517507880926132  abs.Test: 0.009511195197701454 p: 0.8569231629371643
Epoch: 228 rel.Train: 0.01193904709815979 rel.Test: 0.01165072202682495  abs.Test: 0.009628657400608063 p: 0.8571826219558716
Epoch: 229 rel.Train: 0.010498759448528289 rel.Test: 0.011649151295423509  abs.Test: 0.009622161611914634 p: 0.8572113513946533
Epoch: 230 rel.Train: 0.010772084787487984 rel.Test: 0.01340881660580635  abs.Test: 0.011095685809850693 p: 0.8573707938194275
Epoch: 231 rel.Train: 0.011094210714101792 rel.Test: 0.01411306843161583  abs.Test: 0.011659307032823562 p: 0.8572353720664978
Epoch: 232 rel.Train: 0.011006001934409142 rel.Test: 0.011729093790054322  abs.Test: 0.009688921421766281 p: 0.8575042486190796
Epoch: 233 rel.Train: 0.01068136216700077 rel.Test: 0.010356295257806777  abs.Test: 0.008554471284151077 p: 0.8575122952461243
Epoch: 234 rel.Train: 0.009802433669567108 rel.Test: 0.01126860871911049  abs.Test: 0.009304680973291396 p: 0.8574598431587219
Epoch: 235 rel.Train: 0.011185605227947235 rel.Test: 0.011779352650046348  abs.Test: 0.009736280888319016 p: 0.857490599155426
Epoch: 236 rel.Train: 0.012173347994685174 rel.Test: 0.01255771964788437  abs.Test: 0.010378300994634628 p: 0.8576854467391968
Epoch: 237 rel.Train: 0.010626647405326366 rel.Test: 0.012719638049602508  abs.Test: 0.01051543965935707 p: 0.8577704429626465
Epoch: 238 rel.Train: 0.01281508530676365 rel.Test: 0.014497973173856735  abs.Test: 0.01197533443570137 p: 0.8578113913536072
Epoch: 239 rel.Train: 0.011192809358239174 rel.Test: 0.01070713922381401  abs.Test: 0.008843255341053008 p: 0.8579875230789185
Epoch: 240 rel.Train: 0.009887527257204055 rel.Test: 0.010906654894351959  abs.Test: 0.00901569053530693 p: 0.8579700589179993
Epoch: 241 rel.Train: 0.010020111277699471 rel.Test: 0.011797318682074547  abs.Test: 0.009749897718429566 p: 0.8578982949256897
Epoch: 242 rel.Train: 0.010025729201734066 rel.Test: 0.0165937340259552  abs.Test: 0.013718658536672592 p: 0.8581269979476929
Epoch: 243 rel.Train: 0.011580019347369672 rel.Test: 0.012125267013907433  abs.Test: 0.010021648108959199 p: 0.8581725358963013
Epoch: 244 rel.Train: 0.010612385004758834 rel.Test: 0.01066226676106453  abs.Test: 0.0088115294277668 p: 0.858254611492157
Epoch: 245 rel.Train: 0.009329628556966781 rel.Test: 0.01488426148891449  abs.Test: 0.01230157271027565 p: 0.8582465648651123
Epoch: 246 rel.Train: 0.01077376464009285 rel.Test: 0.014239508509635925  abs.Test: 0.011766986399888992 p: 0.8583576679229736
Epoch: 247 rel.Train: 0.010291405700147152 rel.Test: 0.010743583738803863  abs.Test: 0.008876462131738663 p: 0.858543336391449
Epoch: 248 rel.Train: 0.010393460661172867 rel.Test: 0.010949052646756172  abs.Test: 0.009042188301682472 p: 0.8585617542266846
Epoch: 249 rel.Train: 0.009973909124732018 rel.Test: 0.012991841733455658  abs.Test: 0.010742683410644532 p: 0.8586500883102417
Epoch: 250 rel.Train: 0.011334448978304863 rel.Test: 0.022465614378452303  abs.Test: 0.01857050895690918 p: 0.8585284352302551
Epoch: 251 rel.Train: 0.012845883443951607 rel.Test: 0.012086584419012069  abs.Test: 0.009981737434864045 p: 0.8588650226593018
Epoch: 252 rel.Train: 0.009327360898256302 rel.Test: 0.010480342954397202  abs.Test: 0.0086595256626606 p: 0.8587018251419067
Epoch: 253 rel.Train: 0.0091305810213089 rel.Test: 0.009768570959568023  abs.Test: 0.008073799535632134 p: 0.8587530851364136
Epoch: 254 rel.Train: 0.009285724028944968 rel.Test: 0.008873657584190368  abs.Test: 0.007332765385508537 p: 0.8588031530380249
Epoch: 255 rel.Train: 0.009306576251983643 rel.Test: 0.010622420385479926  abs.Test: 0.008772977441549302 p: 0.8588849902153015
Epoch: 256 rel.Train: 0.009562512159347534 rel.Test: 0.015867003202438355  abs.Test: 0.01311481773853302 p: 0.8589046597480774
Epoch: 257 rel.Train: 0.01105085825920105 rel.Test: 0.011811542958021164  abs.Test: 0.009765013307332992 p: 0.8589504361152649
Epoch: 258 rel.Train: 0.010216274738311767 rel.Test: 0.011344632655382157  abs.Test: 0.009377225339412688 p: 0.8590302467346191
Epoch: 259 rel.Train: 0.009053614512085915 rel.Test: 0.010092956721782684  abs.Test: 0.008338861167430878 p: 0.8591632843017578
Epoch: 260 rel.Train: 0.010293790437281132 rel.Test: 0.013151784539222717  abs.Test: 0.010868944972753525 p: 0.8592567443847656
Epoch: 261 rel.Train: 0.009928283452987671 rel.Test: 0.01621583238244057  abs.Test: 0.013411916196346282 p: 0.8593499660491943
Epoch: 262 rel.Train: 0.011040537409484387 rel.Test: 0.012625370994210244  abs.Test: 0.010434212237596512 p: 0.8593785166740417
Epoch: 263 rel.Train: 0.010272927418351173 rel.Test: 0.010880187004804611  abs.Test: 0.00899268388748169 p: 0.8593740463256836
Epoch: 264 rel.Train: 0.009834790423512459 rel.Test: 0.011272166445851326  abs.Test: 0.009310840740799903 p: 0.8593478798866272
Epoch: 265 rel.Train: 0.010312356695532798 rel.Test: 0.010858347341418266  abs.Test: 0.0089749076962471 p: 0.8593941926956177
Epoch: 266 rel.Train: 0.009279646635055542 rel.Test: 0.010469457656145096  abs.Test: 0.008651964142918587 p: 0.8594006896018982
Epoch: 267 rel.Train: 0.009438474282622338 rel.Test: 0.01078469343483448  abs.Test: 0.008915394842624665 p: 0.8594892024993896
Epoch: 268 rel.Train: 0.00890676887333393 rel.Test: 0.0108712175488472  abs.Test: 0.00898736111819744 p: 0.8594748377799988
Epoch: 269 rel.Train: 0.008723891802132129 rel.Test: 0.012462524771690369  abs.Test: 0.010294615179300309 p: 0.8595895171165466
Epoch: 270 rel.Train: 0.009237811423838138 rel.Test: 0.01189808890223503  abs.Test: 0.009828004837036133 p: 0.8595892190933228
Epoch: 271 rel.Train: 0.009551624327898026 rel.Test: 0.010416145324707032  abs.Test: 0.008603452518582345 p: 0.8597191572189331
Epoch: 272 rel.Train: 0.009094014912843704 rel.Test: 0.009400578662753106  abs.Test: 0.007766931802034378 p: 0.8597002029418945
Epoch: 273 rel.Train: 0.008851390197873116 rel.Test: 0.009126717150211334  abs.Test: 0.0075420068949460985 p: 0.8597252368927002
Epoch: 274 rel.Train: 0.00901901051402092 rel.Test: 0.010541403144598007  abs.Test: 0.008708511367440224 p: 0.8598120808601379
Epoch: 275 rel.Train: 0.008821486696600914 rel.Test: 0.010769536942243576  abs.Test: 0.00889252357184887 p: 0.8598182797431946
Epoch: 276 rel.Train: 0.009389333933591842 rel.Test: 0.011088940724730491  abs.Test: 0.009161609411239623 p: 0.8597502112388611
Epoch: 277 rel.Train: 0.009508148223161697 rel.Test: 0.012100082263350487  abs.Test: 0.009999127388000488 p: 0.8598413467407227
Epoch: 278 rel.Train: 0.009300185725092888 rel.Test: 0.010172743499279022  abs.Test: 0.008410030603408813 p: 0.8599075675010681
Epoch: 279 rel.Train: 0.00832170844078064 rel.Test: 0.010189955905079841  abs.Test: 0.008422217220067979 p: 0.860040009021759
Epoch: 280 rel.Train: 0.008487193897366524 rel.Test: 0.009250612705945968  abs.Test: 0.0076421861350536345 p: 0.8599874377250671
Epoch: 281 rel.Train: 0.00814603129029274 rel.Test: 0.008772369772195816  abs.Test: 0.007247045189142227 p: 0.8599274158477783
Epoch: 282 rel.Train: 0.00844002878665924 rel.Test: 0.01072097010910511  abs.Test: 0.008864751383662224 p: 0.8600224256515503
Epoch: 283 rel.Train: 0.009223329693078994 rel.Test: 0.009309346452355385  abs.Test: 0.0076919875293970106 p: 0.860149085521698
Epoch: 284 rel.Train: 0.008802830457687379 rel.Test: 0.011040190607309342  abs.Test: 0.009122878536581993 p: 0.8601779341697693
Epoch: 285 rel.Train: 0.009105033740401268 rel.Test: 0.010170179605484008  abs.Test: 0.0084090057015419 p: 0.8602381348609924
Epoch: 286 rel.Train: 0.009320010095834733 rel.Test: 0.011190204620361329  abs.Test: 0.00924982950091362 p: 0.8601512908935547
Epoch: 287 rel.Train: 0.009119285821914673 rel.Test: 0.009652707576751709  abs.Test: 0.007977178022265434 p: 0.8602516651153564
Epoch: 288 rel.Train: 0.007833280608057975 rel.Test: 0.008600251451134681  abs.Test: 0.007107331976294517 p: 0.860328733921051
Epoch: 289 rel.Train: 0.007954599797725677 rel.Test: 0.009391090422868729  abs.Test: 0.007761321514844894 p: 0.8602765798568726
Epoch: 290 rel.Train: 0.009010901033878327 rel.Test: 0.010020981281995774  abs.Test: 0.008284836038947106 p: 0.8602834939956665
Epoch: 291 rel.Train: 0.009228675894439221 rel.Test: 0.010555195659399032  abs.Test: 0.008719097822904587 p: 0.860409140586853
Epoch: 292 rel.Train: 0.008802088946104049 rel.Test: 0.010061105638742447  abs.Test: 0.008312336355447768 p: 0.8603883981704712
Epoch: 293 rel.Train: 0.007655036315321923 rel.Test: 0.009223480373620987  abs.Test: 0.007624981924891472 p: 0.8603343367576599
Epoch: 294 rel.Train: 0.008051150560379028 rel.Test: 0.008707899451255798  abs.Test: 0.007195037975907326 p: 0.8603977560997009
Epoch: 295 rel.Train: 0.007988818407058717 rel.Test: 0.010446154847741126  abs.Test: 0.008630545735359192 p: 0.8604453802108765
Epoch: 296 rel.Train: 0.008248095117509366 rel.Test: 0.009635995924472809  abs.Test: 0.00796822041273117 p: 0.8604408502578735
Epoch: 297 rel.Train: 0.008259518578648567 rel.Test: 0.010789657980203628  abs.Test: 0.008915443271398545 p: 0.860448956489563
Epoch: 298 rel.Train: 0.009251711778342725 rel.Test: 0.013010708689689636  abs.Test: 0.010745284855365753 p: 0.8605087399482727
Epoch: 299 rel.Train: 0.00847337943315506 rel.Test: 0.011589744985103607  abs.Test: 0.009578100740909576 p: 0.8605795502662659
Epoch: 300 rel.Train: 0.008777337417006493 rel.Test: 0.009844719469547271  abs.Test: 0.008136161416769028 p: 0.8606629967689514
Epoch: 301 rel.Train: 0.008241523817181587 rel.Test: 0.00900438278913498  abs.Test: 0.007442951649427414 p: 0.8606603145599365
Epoch: 302 rel.Train: 0.00813808262348175 rel.Test: 0.009634209126234054  abs.Test: 0.007956998273730278 p: 0.8606081604957581
Epoch: 303 rel.Train: 0.008032147899270058 rel.Test: 0.010461456477642059  abs.Test: 0.008644356951117515 p: 0.8606263995170593
Epoch: 304 rel.Train: 0.008212873488664627 rel.Test: 0.01370955303311348  abs.Test: 0.011328261196613312 p: 0.860788106918335
Epoch: 305 rel.Train: 0.009379317820072173 rel.Test: 0.008810726031661033  abs.Test: 0.007280319631099701 p: 0.860754132270813
Epoch: 306 rel.Train: 0.007535701870918274 rel.Test: 0.008081966191530227  abs.Test: 0.006678089946508408 p: 0.8607082962989807
Epoch: 307 rel.Train: 0.007508200220763683 rel.Test: 0.008742983564734458  abs.Test: 0.007226326763629914 p: 0.860824465751648
Epoch: 308 rel.Train: 0.00764813531935215 rel.Test: 0.010397465378046035  abs.Test: 0.008596663698554038 p: 0.860844612121582
Epoch: 309 rel.Train: 0.007887749150395394 rel.Test: 0.008602775931358338  abs.Test: 0.007110276445746422 p: 0.8608009815216064
Epoch: 310 rel.Train: 0.007601987905800343 rel.Test: 0.009379973039031028  abs.Test: 0.007756276205182076 p: 0.8608592748641968
Epoch: 311 rel.Train: 0.007670712925493717 rel.Test: 0.00975799173116684  abs.Test: 0.008063923716545105 p: 0.8608452677726746
Epoch: 312 rel.Train: 0.00839199260622263 rel.Test: 0.009922180026769638  abs.Test: 0.00819829449057579 p: 0.8608714938163757
Epoch: 313 rel.Train: 0.007564316734671592 rel.Test: 0.008368567675352096  abs.Test: 0.0069167111068964005 p: 0.8609139919281006
Epoch: 314 rel.Train: 0.00792578499019146 rel.Test: 0.011124697476625443  abs.Test: 0.009191609546542167 p: 0.8609234690666199
Epoch: 315 rel.Train: 0.00913454683125019 rel.Test: 0.00880915939807892  abs.Test: 0.0072808488458395 p: 0.8609797358512878
Epoch: 316 rel.Train: 0.007568546861410141 rel.Test: 0.008388661965727805  abs.Test: 0.006932907104492188 p: 0.8609731197357178
Epoch: 317 rel.Train: 0.007554247409105301 rel.Test: 0.009298407137393952  abs.Test: 0.007682053372263908 p: 0.8609700798988342
Epoch: 318 rel.Train: 0.007740646168589592 rel.Test: 0.010306723713874817  abs.Test: 0.008515608310699464 p: 0.8608681559562683
Epoch: 319 rel.Train: 0.008208615869283677 rel.Test: 0.009239661321043969  abs.Test: 0.007637142315506935 p: 0.8610564470291138
Epoch: 320 rel.Train: 0.007531337708234787 rel.Test: 0.008306688144803048  abs.Test: 0.0068663150444626805 p: 0.8610204458236694
Epoch: 321 rel.Train: 0.007081109911203385 rel.Test: 0.009073622673749924  abs.Test: 0.007496982961893082 p: 0.8610876202583313
Epoch: 322 rel.Train: 0.007489991284906864 rel.Test: 0.008200951218605042  abs.Test: 0.006777639538049698 p: 0.8610351085662842
Epoch: 323 rel.Train: 0.0076476590931415555 rel.Test: 0.010014746561646462  abs.Test: 0.008272158056497574 p: 0.8610883355140686
Epoch: 324 rel.Train: 0.007939497046172618 rel.Test: 0.007798590362071991  abs.Test: 0.00644520714879036 p: 0.8611285090446472
Epoch: 325 rel.Train: 0.006831623256206513 rel.Test: 0.0077627492696046825  abs.Test: 0.006414090469479561 p: 0.8611482381820679
Epoch: 326 rel.Train: 0.006895696431398392 rel.Test: 0.009513199254870415  abs.Test: 0.007860554978251458 p: 0.8611348271369934
Epoch: 327 rel.Train: 0.008108823418617248 rel.Test: 0.008891891837120056  abs.Test: 0.007348827235400677 p: 0.8610969185829163
Epoch: 328 rel.Train: 0.007076705351471901 rel.Test: 0.00771124430000782  abs.Test: 0.006374087743461132 p: 0.8611838817596436
Epoch: 329 rel.Train: 0.006870608866214752 rel.Test: 0.008944801688194275  abs.Test: 0.00739572636783123 p: 0.8611720204353333
Epoch: 330 rel.Train: 0.00715206091105938 rel.Test: 0.008752032369375228  abs.Test: 0.007230474874377251 p: 0.8612202405929565
Epoch: 331 rel.Train: 0.007364477843046189 rel.Test: 0.008721158877015113  abs.Test: 0.007208865955471992 p: 0.8611479997634888
Epoch: 332 rel.Train: 0.0075217275172472 rel.Test: 0.008292652145028114  abs.Test: 0.006854940094053745 p: 0.8611928820610046
Epoch: 333 rel.Train: 0.0072294981330633164 rel.Test: 0.007897339686751366  abs.Test: 0.0065283021330833435 p: 0.8612638711929321
Epoch: 334 rel.Train: 0.0074411966353654865 rel.Test: 0.010197633504867553  abs.Test: 0.008430413082242011 p: 0.8612616658210754
Epoch: 335 rel.Train: 0.007253095850348472 rel.Test: 0.00804517298936844  abs.Test: 0.0066483236104249955 p: 0.8612822890281677
Epoch: 336 rel.Train: 0.006846370846033096 rel.Test: 0.00786529615521431  abs.Test: 0.006500572562217712 p: 0.8612393736839294
Epoch: 337 rel.Train: 0.007721767365932465 rel.Test: 0.00839170567691326  abs.Test: 0.006935115605592727 p: 0.8612807989120483
Epoch: 338 rel.Train: 0.006891201853752136 rel.Test: 0.00860612839460373  abs.Test: 0.007112919539213181 p: 0.8612877726554871
Epoch: 339 rel.Train: 0.0068343826904892924 rel.Test: 0.008347007334232331  abs.Test: 0.0068969675153493885 p: 0.8613249659538269
Epoch: 340 rel.Train: 0.006504590854048729 rel.Test: 0.007423253208398819  abs.Test: 0.006135536134243011 p: 0.8612997531890869
Epoch: 341 rel.Train: 0.006677792847156525 rel.Test: 0.007587367743253708  abs.Test: 0.00627191461622715 p: 0.8613300323486328
Epoch: 342 rel.Train: 0.006775351271033287 rel.Test: 0.01019688993692398  abs.Test: 0.008432959467172622 p: 0.8612973690032959
Epoch: 343 rel.Train: 0.007799766406416893 rel.Test: 0.008416001796722411  abs.Test: 0.0069572127610445025 p: 0.8613763451576233
Epoch: 344 rel.Train: 0.007210769534111023 rel.Test: 0.010512856543064117  abs.Test: 0.008687866106629371 p: 0.8613796234130859
Epoch: 345 rel.Train: 0.007723504796624183 rel.Test: 0.008530206978321075  abs.Test: 0.007050972878932953 p: 0.8613321185112
Epoch: 346 rel.Train: 0.007413652606308461 rel.Test: 0.00860963113605976  abs.Test: 0.007114550098776817 p: 0.8613457083702087
Epoch: 347 rel.Train: 0.006845520049333573 rel.Test: 0.007831331714987755  abs.Test: 0.006470431759953499 p: 0.8614199757575989
Epoch: 348 rel.Train: 0.006928248628973961 rel.Test: 0.008077144175767898  abs.Test: 0.006673798076808453 p: 0.8614107966423035
Epoch: 349 rel.Train: 0.006433937564492225 rel.Test: 0.0075488857924938205  abs.Test: 0.006238628104329109 p: 0.8613684773445129
Epoch: 350 rel.Train: 0.007037325486540794 rel.Test: 0.007917557880282401  abs.Test: 0.006542818509042263 p: 0.8613523244857788
Epoch: 351 rel.Train: 0.0065137454494833946 rel.Test: 0.007894830778241158  abs.Test: 0.006526010707020759 p: 0.8614253997802734
Epoch: 352 rel.Train: 0.0064786095730960365 rel.Test: 0.007846837043762206  abs.Test: 0.006484718956053257 p: 0.86136394739151
Epoch: 353 rel.Train: 0.0073731583282351494 rel.Test: 0.00787932351231575  abs.Test: 0.006512045860290527 p: 0.8614397048950195
Epoch: 354 rel.Train: 0.006374361664056778 rel.Test: 0.008064604997634887  abs.Test: 0.006663961037993431 p: 0.8614084124565125
Epoch: 355 rel.Train: 0.0064112811237573624 rel.Test: 0.007595664411783218  abs.Test: 0.006276791617274284 p: 0.8613873720169067
Epoch: 356 rel.Train: 0.0063160679712891575 rel.Test: 0.00758143812417984  abs.Test: 0.006264214105904102 p: 0.8614020347595215
Epoch: 357 rel.Train: 0.0067000800147652625 rel.Test: 0.00828765332698822  abs.Test: 0.006849647015333176 p: 0.8614282011985779
Epoch: 358 rel.Train: 0.006689249560236931 rel.Test: 0.009107448607683182  abs.Test: 0.007525639981031418 p: 0.8614203929901123
Epoch: 359 rel.Train: 0.007091093454509974 rel.Test: 0.00838596872985363  abs.Test: 0.006926698423922062 p: 0.8614528775215149
Epoch: 360 rel.Train: 0.0065608095675706865 rel.Test: 0.0073577255755662915  abs.Test: 0.00608075562864542 p: 0.8613919615745544
Epoch: 361 rel.Train: 0.006432286612689495 rel.Test: 0.007915044575929642  abs.Test: 0.006540772840380669 p: 0.8614131212234497
Epoch: 362 rel.Train: 0.0066653648018836975 rel.Test: 0.00930583618581295  abs.Test: 0.007688737586140633 p: 0.861423909664154
Epoch: 363 rel.Train: 0.006540417432785034 rel.Test: 0.007828768864274025  abs.Test: 0.0064729111269116405 p: 0.8614636063575745
Epoch: 364 rel.Train: 0.006211357496678829 rel.Test: 0.007595114931464195  abs.Test: 0.006276854947209358 p: 0.8615150451660156
Epoch: 365 rel.Train: 0.006485099893063307 rel.Test: 0.008321664184331895  abs.Test: 0.006880194209516049 p: 0.8614708781242371
Epoch: 366 rel.Train: 0.006464991711080074 rel.Test: 0.007979750633239746  abs.Test: 0.0065969061851501466 p: 0.8614667654037476
Epoch: 367 rel.Train: 0.00641336802020669 rel.Test: 0.008265690356492996  abs.Test: 0.006828675344586373 p: 0.8614824414253235
Epoch: 368 rel.Train: 0.006376798391342163 rel.Test: 0.007654207870364189  abs.Test: 0.006325468346476555 p: 0.861487865447998
Epoch: 369 rel.Train: 0.006360558535903693 rel.Test: 0.0076127654314041135  abs.Test: 0.006293156258761883 p: 0.8614959716796875
Epoch: 370 rel.Train: 0.0065545161589980125 rel.Test: 0.008381815925240517  abs.Test: 0.006929747685790062 p: 0.8614916801452637
Epoch: 371 rel.Train: 0.0063145276270806785 rel.Test: 0.007669645473361015  abs.Test: 0.006341401897370816 p: 0.8614894151687622
Epoch: 372 rel.Train: 0.006500006645917892 rel.Test: 0.007822820767760277  abs.Test: 0.006466793976724148 p: 0.8614944219589233
Epoch: 373 rel.Train: 0.006290298450738191 rel.Test: 0.008138264417648316  abs.Test: 0.006726562939584255 p: 0.8615278005599976
Epoch: 374 rel.Train: 0.006665562018752098 rel.Test: 0.007788937091827392  abs.Test: 0.006439074762165546 p: 0.8614816069602966
Epoch: 375 rel.Train: 0.006352227881550789 rel.Test: 0.008361444920301437  abs.Test: 0.0069119250029325485 p: 0.8615031242370605
Epoch: 376 rel.Train: 0.006303114376962185 rel.Test: 0.007591739818453788  abs.Test: 0.006274656653404236 p: 0.8615114092826843
Epoch: 377 rel.Train: 0.006054151464253664 rel.Test: 0.007749070599675179  abs.Test: 0.006406541503965854 p: 0.8614939451217651
Epoch: 378 rel.Train: 0.006032274644821882 rel.Test: 0.007185298427939415  abs.Test: 0.005939326845109462 p: 0.8615344166755676
Epoch: 379 rel.Train: 0.006153520852327347 rel.Test: 0.007294280230998993  abs.Test: 0.0060297857969999315 p: 0.8615134954452515
Epoch: 380 rel.Train: 0.006055763609707355 rel.Test: 0.007441097423434257  abs.Test: 0.0061508815363049505 p: 0.861552357673645
Epoch: 381 rel.Train: 0.00605593267083168 rel.Test: 0.007326875478029251  abs.Test: 0.006056281961500645 p: 0.8615593314170837
Epoch: 382 rel.Train: 0.00615219846367836 rel.Test: 0.00744447760283947  abs.Test: 0.006153412312269211 p: 0.8614885210990906
Epoch: 383 rel.Train: 0.0060694624483585355 rel.Test: 0.007131617739796639  abs.Test: 0.005895234644412994 p: 0.8615296483039856
Epoch: 384 rel.Train: 0.0058705806396901605 rel.Test: 0.007315375581383705  abs.Test: 0.00604724369943142 p: 0.8615238666534424
Epoch: 385 rel.Train: 0.005869738161563874 rel.Test: 0.006981908455491066  abs.Test: 0.005771045610308647 p: 0.861526370048523
Epoch: 386 rel.Train: 0.005868908971548081 rel.Test: 0.007888736426830292  abs.Test: 0.006520971357822418 p: 0.8615115284919739
Epoch: 387 rel.Train: 0.006109412617981434 rel.Test: 0.007904879003763198  abs.Test: 0.006532407440245152 p: 0.8615172505378723
Epoch: 388 rel.Train: 0.006141843974590302 rel.Test: 0.007385391145944596  abs.Test: 0.0061068513989448545 p: 0.8615139722824097
Epoch: 389 rel.Train: 0.005923406451940536 rel.Test: 0.007449326366186142  abs.Test: 0.006157268211245537 p: 0.8615336418151855
Epoch: 390 rel.Train: 0.005776067577302456 rel.Test: 0.0073478356748819355  abs.Test: 0.00607502780854702 p: 0.8614982962608337
Epoch: 391 rel.Train: 0.005792007654905319 rel.Test: 0.007553994953632355  abs.Test: 0.006244784891605377 p: 0.8615169525146484
Epoch: 392 rel.Train: 0.00599956089258194 rel.Test: 0.007337720990180969  abs.Test: 0.006065279170870781 p: 0.8615567088127136
Epoch: 393 rel.Train: 0.00601482404768467 rel.Test: 0.0078040891140699386  abs.Test: 0.006447327397763729 p: 0.861487865447998
Epoch: 394 rel.Train: 0.006096154760569334 rel.Test: 0.007523617818951607  abs.Test: 0.0062202921882271766 p: 0.8615490794181824
Epoch: 395 rel.Train: 0.005971488185226918 rel.Test: 0.0070913036912679675  abs.Test: 0.0058630616962909695 p: 0.8615512847900391
Epoch: 396 rel.Train: 0.005869287431240082 rel.Test: 0.007409416362643242  abs.Test: 0.0061240274459123615 p: 0.8615278005599976
Epoch: 397 rel.Train: 0.005971836842596531 rel.Test: 0.007232131436467171  abs.Test: 0.005977815017104149 p: 0.861531674861908
Epoch: 398 rel.Train: 0.005848273079842329 rel.Test: 0.007419628947973251  abs.Test: 0.00613492339849472 p: 0.8615173697471619
Epoch: 399 rel.Train: 0.005872564774006605 rel.Test: 0.007112047299742698  abs.Test: 0.0058789350092411045 p: 0.8615310788154602
Epoch: 400 rel.Train: 0.005781419392675161 rel.Test: 0.00708119310438633  abs.Test: 0.0058534472808241846 p: 0.8615443110466003
Epoch: 401 rel.Train: 0.0057149104624986645 rel.Test: 0.0070212363451719285  abs.Test: 0.005803660601377487 p: 0.8615384697914124
Epoch: 402 rel.Train: 0.005756808914244175 rel.Test: 0.0076152319461107254  abs.Test: 0.006295812651515007 p: 0.8615536689758301
Epoch: 403 rel.Train: 0.0058317453153431415 rel.Test: 0.007231779657304287  abs.Test: 0.005979141741991043 p: 0.8615279197692871
