dir now: /lustre/home/2200010870/works/NeuralOperator/GreenFunction
(1000, 221, 51, 2) (1000, 221, 51, 1)
x_train.shape:  torch.Size([1000, 11271, 4])
y_train.shape:  torch.Size([1000, 11271, 1])
221 51
torch.Size([11271, 128])
Start SVD with data shape:  (1000, 11271)
##################################################
Green Function Test for Airfoli
--data--
L: 1.0
downsample_ratio: 1
n_train: 1000
n_test: 200
pca_include_input: False
pca_include_grid: False
--model--
fc_dim: 128
in_dim: 4
out_dim: 1
layers_dim: [128, 128, 128, 128]
act: gelu
residual: [False, False, False, False]
layer_types: ['GalerkinConv', 'GalerkinConv', 'GalerkinConv', 'GalerkinConv']
GkNN_modes: [128, 128, 128, 128]
wbases_types: ['pca_in', 'pca_in', 'pca_in', 'pca_in']
bases_types: ['pca_out', 'pca_out', 'pca_out', 'pca_out']
green_types: ['HGreen', 'HGreen', 'HGreen', 'HGreen']
r_list: [1, 1, 1, 1]
kernel_size: 3
--train--
device: cuda
base_lr: 0.001
weight_decay: 0.0001
epochs: 500
scheduler: OneCycleLR
milestones: [200, 300, 400, 500, 800, 900]
scheduler_gamma: 0.5
batch_size: 30
normalization_x: True
normalization_y: True
normalization_dim: []
--Start Training--
number of parameters is 6363121
Epoch: 0  Train rel: 0.11845849931240082  Test rel: 0.0989637154340744  Test abs: 0.08182453453540801  Test abs boundary: 0.10530986905097961  Time: 2.1516232728026807
Epoch: 1  Train rel: 0.10117664384841919  Test rel: 0.09788774371147156  Test abs: 0.08096236884593963  Test abs boundary: 0.10165823519229888  Time: 1.246807743795216
Epoch: 2  Train rel: 0.10068147778511047  Test rel: 0.09821126222610474  Test abs: 0.08120437562465668  Test abs boundary: 0.10133086442947388  Time: 1.2485785959288478
Epoch: 3  Train rel: 0.10034696948528289  Test rel: 0.097150838971138  Test abs: 0.08036076784133911  Test abs boundary: 0.10049327373504639  Time: 1.2466522548347712
Epoch: 4  Train rel: 0.1004606865644455  Test rel: 0.09715253591537476  Test abs: 0.0803449147939682  Test abs boundary: 0.1001646476984024  Time: 1.2473721532151103
Epoch: 5  Train rel: 0.10016654998064041  Test rel: 0.09715533018112182  Test abs: 0.08035568118095399  Test abs boundary: 0.10045030772686005  Time: 1.2500519850291312
Epoch: 6  Train rel: 0.10027361762523651  Test rel: 0.0973039436340332  Test abs: 0.08046839356422425  Test abs boundary: 0.10036689102649689  Time: 1.2509567337110639
Epoch: 7  Train rel: 0.10029222369194031  Test rel: 0.097517249584198  Test abs: 0.08063511848449707  Test abs boundary: 0.10050070643424988  Time: 1.251428888645023
Epoch: 8  Train rel: 0.1005159696340561  Test rel: 0.09737451493740082  Test abs: 0.0805283534526825  Test abs boundary: 0.1005907142162323  Time: 1.2531000510789454
Epoch: 9  Train rel: 0.1004318790435791  Test rel: 0.09752503395080567  Test abs: 0.08064506828784943  Test abs boundary: 0.10077725887298584  Time: 1.2536719841882586
Epoch: 10  Train rel: 0.10031647324562072  Test rel: 0.09753530025482178  Test abs: 0.08065143704414368  Test abs boundary: 0.10054212391376495  Time: 1.2513632946647704
Epoch: 11  Train rel: 0.10018201661109924  Test rel: 0.09749513745307922  Test abs: 0.08061869621276856  Test abs boundary: 0.1005101603269577  Time: 1.251667661126703
Epoch: 12  Train rel: 0.10027911365032197  Test rel: 0.0974478542804718  Test abs: 0.08059226751327514  Test abs boundary: 0.10092691540718078  Time: 1.2522014062851667
Epoch: 13  Train rel: 0.10030828428268433  Test rel: 0.09763483345508575  Test abs: 0.08072837948799133  Test abs boundary: 0.10063799381256104  Time: 1.2514775432646275
Epoch: 14  Train rel: 0.10041955137252807  Test rel: 0.09874585628509522  Test abs: 0.08162715435028076  Test abs boundary: 0.10199596703052521  Time: 1.2522158781066537
Epoch: 15  Train rel: 0.10045548206567764  Test rel: 0.09737362027168274  Test abs: 0.08054881691932678  Test abs boundary: 0.1009255188703537  Time: 1.2515718471258879
Epoch: 16  Train rel: 0.10038258802890777  Test rel: 0.09706572890281677  Test abs: 0.08028035163879395  Test abs boundary: 0.10012480318546295  Time: 1.252393817063421
Epoch: 17  Train rel: 0.10014425015449524  Test rel: 0.09813695967197418  Test abs: 0.08113292336463929  Test abs boundary: 0.10112015724182129  Time: 1.2529711998067796
Epoch: 18  Train rel: 0.10028901493549347  Test rel: 0.097418532371521  Test abs: 0.08055691659450531  Test abs boundary: 0.10053829789161682  Time: 1.253999502863735
Epoch: 19  Train rel: 0.1003202213048935  Test rel: 0.09714819967746735  Test abs: 0.08035563766956329  Test abs boundary: 0.10046609103679657  Time: 1.2535350471735
Epoch: 20  Train rel: 0.10039602982997894  Test rel: 0.09727593302726746  Test abs: 0.08044438421726227  Test abs boundary: 0.10037346124649048  Time: 1.2537559210322797
Epoch: 21  Train rel: 0.10013931781053544  Test rel: 0.09734321892261505  Test abs: 0.08051315665245057  Test abs boundary: 0.10077514827251434  Time: 1.2539689070545137
Epoch: 22  Train rel: 0.10043964374065399  Test rel: 0.09952249228954316  Test abs: 0.08225616037845612  Test abs boundary: 0.10293582260608673  Time: 1.2545469300821424
Epoch: 23  Train rel: 0.10051544511318207  Test rel: 0.09741524696350097  Test abs: 0.08055269598960876  Test abs boundary: 0.10050935983657837  Time: 1.255448040086776
Epoch: 24  Train rel: 0.10029407572746277  Test rel: 0.09730343937873841  Test abs: 0.0804714834690094  Test abs boundary: 0.10053145170211791  Time: 1.2560737458989024
Epoch: 25  Train rel: 0.10049735033512115  Test rel: 0.0971758610010147  Test abs: 0.08037055730819702  Test abs boundary: 0.10032395422458648  Time: 1.2556159072555602
